위도,경도,기관명
128.5706331,35.83494347,대덕천주교회2
128.5713004,35.83531562,대덕천주교회4
128.5712934,35.83860818,KT남대구지사건너2
128.5677505,35.83926833,대명초등학교앞
128.5688307,35.83212143,앞산자락카페마실앞
128.5705534,35.831181,골안골지하보도앞
128.5669434,35.83166805,앞산자락카페마실건너
128.5713189,35.83290077,앞산별자리체험학습장2
128.5771723,35.83194027,대덕문화전당앞
128.5714141,35.8345317,대덕천주교회3
128.5714213,35.8328593,앞산별자리체험학습장1
128.5714385,35.83763765,KT남대구지사앞2
128.5721915,35.83919695,KT남대구지사앞1
128.5753178,35.8389786,안지랑네거리1
128.5796779,35.83755528,대명9동행정복지센터앞
128.5798982,35.83821867,대명9동행정복지센터건너
128.5786958,35.83557783,남명삼거리1
128.5778418,35.83549397,남명삼거리2
128.5740252,35.83531762,룸비니유치원건너
128.5741706,35.83523993,룸비니유치원앞
128.5794734,35.83374147,현충삼거리1
128.5785491,35.83239823,대명중학교앞
128.5759265,35.83228652,대덕문화전당건너
128.5740184,35.8314035,안지랑골입구건너
128.5737202,35.83051172,안지랑골입구
128.579293,35.8323978,대명중학교건너
128.5813374,35.83281828,남부도서관앞
128.5851442,35.83304985,충혼탑앞
128.584565,35.8333106,충혼탑건너
128.582318,35.84121492,현충로역(3번출구)
128.588914,35.8289803,앞산공원관리사무소앞
128.5796767,35.83418185,현충삼거리2
128.588805,35.82875333,앞산공원관리사무소건너
128.58916,35.83130812,앞산공원
128.5906772,35.8466784,대구고등학교건너
128.5951084,35.84513238,봉덕1동행정복지센터앞
128.6039078,35.84516122,봉덕시장앞2
128.6040856,35.8455715,봉덕시장건너3
128.599826,35.84483677,남구청네거리1
128.6026864,35.84464692,봉덕시장앞1
128.598475,35.84844,봉명네거리1
128.5986723,35.84832933,봉명네거리2
128.5989166,35.84779362,봉명네거리3
128.5982966,35.84616052,남구청앞
128.5985031,35.84615047,남구청건너1
128.6039927,35.84337655,봉덕교회앞
128.6042516,35.84244658,봉덕교회건너
128.6038261,35.84175487,봉덕2동새마을금고건너
128.6033217,35.8419516,봉덕2동새마을금고앞
128.6019998,35.844509,봉덕시장건너2
128.6025056,35.83407623,고산골입구
128.603585,35.83461332,효성타운앞
128.6050126,35.84109995,중동교1
128.6033502,35.84442227,봉덕시장건너1
128.6012444,35.84068472,앞산힐스테이트앞
128.6053428,35.84139258,중동교2
128.601104,35.84092687,앞산힐스테이트건너
128.6008984,35.84226362,명보약국앞
128.607771,35.84404055,중동서울아파트건너
128.5942809,35.84500325,봉덕1동행정복지센터건너
128.5973294,35.844808,남구청건너2
128.5966446,35.8340131,대덕맨션앞
128.5950452,35.83579177,앞산보성타운건너
128.5952217,35.83718333,앞산태왕아너스건너
128.600276,35.8422104,명보약국건너
128.5978984,35.84168187,팔레스호텔앞1
128.5989438,35.83741487,경일여자고등학교앞
128.5989861,35.8376872,경일여자고등학교건너
128.60023,35.83490667,미리내맨션앞
128.60041,35.83503,미리내맨션건너
128.597891,35.8328195,남구종합스포츠타운건너
128.5977975,35.83259465,남구종합스포츠타운앞
128.5952017,35.83781,앞산태왕아너스앞
128.5954413,35.8397189,태성맨션앞
128.5952933,35.83960852,태성맨션건너
128.5980588,35.84164527,팔레스호텔건너
128.5980377,35.8431412,팔레스호텔앞2
128.5951494,35.8354686,앞산보성타운앞
128.5987783,35.84470167,남구청네거리2
128.594345,35.83321833,성바울로성당앞
128.5933751,35.83296665,성바울로성당건너
128.5972468,35.85600207,상수도사업본부
128.6058352,35.8549233,대백프라자건너
128.6025342,35.8543968,대봉네거리1
128.6027634,35.85404898,대봉네거리2
128.6008179,35.85523523,대봉교회
128.5985933,35.85366167,상수도중남부사업소건너
128.5983885,35.85387017,상수도중남부사업소앞
128.5986517,35.85140167,미8군후문앞
128.5984633,35.85088167,미8군후문건너
128.6042888,35.84707953,이천새마을금고건너
128.6038993,35.84809145,이천치안센터건너
128.6034878,35.85073402,대구중학교앞
128.6032629,35.85103057,대구중학교건너
128.6049613,35.84758708,희망교1
128.6012669,35.84781753,대성유니드앞
128.602252,35.84760798,대성유니드건너
128.6044625,35.84746863,희망교2
128.6080371,35.84993343,삼환맨션
128.5455701,35.85314382,서남시장건너
128.5314725,35.84928452,용산네거리1
128.5343783,35.849635,죽전네거리1
128.5417285,35.85166947,구병원앞
128.5373266,35.84661318,우방드림시티건너
128.544596,35.84443858,성당코오롱하늘채2
128.545166,35.8471929,대구광역시교육연수원앞
128.5462872,35.84885683,감삼초등학교앞
128.5478947,35.8509949,두류정수사업소앞
128.5480295,35.85143217,두류정수사업소건너
128.5427277,35.84355972,성당코오롱하늘채
128.539243,35.84359097,본리초등학교앞
128.5354503,35.84361833,본리초교네거리1
128.5368932,35.84598638,우방드림시티앞
128.536895,35.848805,죽전역(2번출구)
128.5304969,35.80727443,대곡주공8단지건너
128.5292614,35.80769163,대곡주공8단지앞
128.53151,35.80586413,교대부설초등학교건너
128.5317611,35.80536247,교대부설초등학교앞
128.533676,35.80430448,대곡주공7단지앞
128.5335575,35.80447135,대곡주공6단지앞
128.5353175,35.8051549,대곡강산타운건너
128.5332673,35.80699907,대곡중학교앞
128.5328581,35.8073036,대곡중학교건너
128.5381089,35.80650018,대곡사계절타운건너
128.5383645,35.80674003,대곡사계절타운앞
128.5404025,35.80625403,대곡주공2단지앞
128.5406926,35.8065035,대곡주공1단지앞
128.5359983,35.80840833,기업은행대곡지점앞
128.535719,35.80807995,기업은행대곡지점건너
128.5506148,35.80235502,보훈병원건너
128.5508808,35.80297292,보훈병원앞
128.5458,35.80841667,토지주택공사건너
128.5448984,35.8080707,토지주택공사앞
128.5486416,35.79855075,월광수변공원
128.5355441,35.8050947,대곡강산타운
128.5314423,35.80951007,대곡주공5단지앞
128.5323095,35.8098926,대곡주공5단지건너
128.5373822,35.80389807,대곡고등학교앞
128.5356974,35.80215858,월배국민체육센터건너
128.5283983,35.80687,대곡공원건너
128.5370056,35.80411133,대곡고등학교건너
128.5506167,35.80527167,대구상원초등학교앞
128.5591388,35.85579715,국민건강보험공단앞
128.560512,35.85429967,이월드(구.우방랜드)정문
128.561133,35.8588877,현대해상앞
128.5686319,35.86100033,반고개2
128.573417,35.86072543,서대구시장앞
128.5734354,35.86095988,서대구시장건너
128.571055,35.853625,성남초등학교앞
128.5679751,35.85555368,이월드(구.우방랜드)후문건너
128.5681462,35.85536202,이월드(구.우방랜드)후문앞
128.5653226,35.85801698,두류보성맨션앞
128.5651612,35.85816975,두류보성맨션건너
128.562291,35.85578123,이월드(구.우방랜드)건너
128.5604764,35.85522613,이월드(구.우방랜드)앞
128.5651706,35.8568393,두류파출소건너
128.5645094,35.85645147,두류파출소앞
128.5738167,35.86236,반고개역(3번출구)
128.5741636,35.85763742,대구보건고등학교앞
128.5738164,35.85436058,굿모닝병원건너
128.5527673,35.85590275,광장타운건너
128.5552016,35.85683543,두류역(달성고등학교건너)
128.5487099,35.85304175,서대구세무서
128.5491486,35.85451252,감삼네거리2
128.5581938,35.85651263,국민건강보험공단건너
128.5610001,35.8533307,두류도서관앞
128.5519713,35.84718557,상서고등학교건너
128.5516923,35.8470909,상서고등학교앞
128.5543159,35.851502,두류공원(야외음악당건너)
128.5549383,35.85174068,두류공원(야외음악당앞)
128.5573994,35.8538279,두류3동파출소건너
128.5577787,35.85384965,두류3동파출소앞
128.5380187,35.83728823,본리네거리2
128.5409393,35.83722083,보광병원앞
128.545575,35.83711763,대구공업대학1
128.534341,35.83722057,남대구IC1
128.53672,35.83642667,본리네거리
128.5370085,35.83439925,학산공원1
128.5372416,35.83458993,학산공원2
128.5366278,35.83215318,월성주공5단지앞
128.5411255,35.83388495,올림픽기념관앞
128.5409904,35.83396745,올림픽기념관건너
128.5475959,35.8339246,남부교육지원청앞
128.5447673,35.83632203,대구공업대학건너
128.5446176,35.83602502,대구공업대학앞
128.5306325,35.83601473,대건고교-효성여고2
128.5307764,35.83612942,대건고교-효성여고1
128.536816,35.84263017,달서구치매안심센터건너
128.5372341,35.84259982,달서구치매안심센터앞
128.5367526,35.8394414,덕인초등학교앞
128.5371496,35.83899208,덕인초등학교건너
128.5421183,35.8374661,본리아카시아맨션
128.5458641,35.83738335,대구공업대학2
128.5446665,35.83825487,더샵달서센트럴아파트앞
128.5448125,35.83837472,더샵달서센트럴아파트건너
128.5447025,35.84177238,제일여자상업고등학교건너
128.5427401,35.84340813,성당래미안e-편한세상앞
128.5390918,35.84343998,본리초등학교건너
128.5330213,35.83744482,남대구IC2
128.5307481,35.84122502,현대백조아파트앞
128.5318242,35.84181657,현대백조아파트(북편)
128.5350052,35.84178317,달서구새마을회건너
128.535074,35.84200833,달서구새마을회앞
128.5402683,35.84010833,새본리중학교앞
128.5408708,35.84005438,본리도서관앞
128.5427803,35.83941383,달서시장건너
128.5432834,35.8396118,달서시장앞
128.54639,35.8393465,본리롯데캐슬
128.5304817,35.84087167,현대백조아파트건너
128.5384483,35.83757,본리네거리3
128.54742,35.83956333,성당초교앞
128.543145,35.8214806,경북기계공고앞
128.543018,35.82098892,경북기계공고건너
128.5405071,35.81988945,대구교통공사건너
128.5411043,35.81983212,대구교통공사앞
128.5352251,35.82125338,영남고등학교앞
128.5367795,35.81962838,영남고등학교건너
128.5352394,35.81833167,성모여성병원건너
128.529125,35.82166833,상인자이앞
128.5348552,35.82393103,보성은하타운앞
128.5382447,35.82479338,대구하이텍고교앞
128.5417732,35.81443557,상인초등학교앞
128.5438805,35.81306928,상인동서타운앞
128.5454769,35.81265932,월배농협대덕지점건너
128.5470256,35.8138803,상인한서타운앞
128.5463734,35.81594352,상인청구타운건너
128.546391,35.81572222,상인청구타운앞
128.5437985,35.81559917,월촌초등학교앞
128.5439072,35.81550993,월촌초등학교건너
128.5510575,35.81972785,청소년수련원앞
128.5485748,35.81470353,월촌고가교2
128.5489474,35.81514802,월촌고가교1
128.5414239,35.81502398,상인우방아파트
128.5392608,35.81950655,롯데백화점상인점건너
128.5395775,35.81701485,상인현대맨션앞
128.534015,35.8218,상인역e-편한세상앞
128.53859,35.81837,상인역(5번출구)
128.535736,35.81822828,성모여성병원앞
128.5320654,35.81680718,월배역(3번출구)
128.5350107,35.8147127,월배중학교건너
128.5358283,35.81386478,월배중학교앞
128.53334,35.8162427,상인삼미타운건너
128.5332076,35.81617032,상인삼미타운앞
128.538773,35.81756717,상인현대맨션건너
128.5438645,35.81201275,보성산호타운앞
128.5433569,35.81164293,상인역모아엘가파크뷰아파트앞
128.5383802,35.8113711,대동시장1
128.5377091,35.81126873,대동시장2
128.5459628,35.81076325,상인동화아이위시아파트앞
128.5478953,35.8088155,월곡네거리
128.5366083,35.81262667,상인2동행정복지센터건너
128.5361667,35.81071667,상화네거리
128.5467623,35.81031247,상인동화아이위시아파트건너
128.5484132,35.81321112,상인제림아파트앞
128.5485691,35.81335422,상인제림아파트건너
128.551279,35.80914477,상인비둘기1단지아파트건너
128.5512531,35.80937203,상인비둘기1단지아파트앞
128.5504231,35.80836147,상인은행아파트건너
128.5548153,35.80845925,상인비둘기2단지아파트앞
128.5563741,35.80806927,상인장미아파트앞
128.5495454,35.80714605,은행APT입구
128.5498194,35.80804095,상인은행아파트앞
128.5448815,35.84230158,제일여자상업고등학교앞
128.5482763,35.84335937,성당포스코더샵앞
128.54728,35.84352478,성당포스코더샵건너
128.5447747,35.84428845,성당두산위브앞
128.5452756,35.84712025,대구광역시교육연수원건너
128.5465977,35.84907643,감삼초등학교건너
128.571358,35.85311283,성남초등학교건너
128.5520038,35.84332627,금봉네거리1
128.5495884,35.84349928,남부초등학교앞2
128.5529419,35.84272157,금봉네거리2
128.5527832,35.83947907,대구해올고교건너
128.5529002,35.83939648,대구해올고교앞
128.54955,35.83729968,청구그린맨션1차건너
128.5564155,35.83755852,서부정류장1
128.5661984,35.84804307,두류공원네거리1
128.5660114,35.8478251,두류공원네거리2
128.5584264,35.83898718,두리봉네거리1
128.5518358,35.83857155,삼호아파트앞
128.5524013,35.84465253,남부초등학교건너
128.5521614,35.84494177,남부초등학교앞
128.5569617,35.83904833,서부정류장역북편1
128.556485,35.83906833,서부정류장역북편2
128.5522633,35.83860667,삼호아파트건너
128.5610696,35.84241002,문화예술회관앞
128.5647587,35.84579583,두류수영장앞
128.5687482,35.84826043,문성병원건너
128.5721957,35.85037032,성당시장건너
128.5475356,35.82248842,상인화성파크드림건너
128.5474257,35.82240882,상인화성파크드림앞
128.5464888,35.82467288,월촌역(6번출구)
128.5527963,35.83212453,송현역(3번출구)
128.5503295,35.82918028,송현역(2번출구)
128.548465,35.82699268,앞산청구제네스앞
128.555355,35.83241833,중소기업지원센터
128.5565508,35.83031602,송현공원건너
128.5561724,35.83072457,송현공원앞
128.558862,35.82870457,장관빌라건너
128.5595513,35.828063,장관빌라앞
128.5560965,35.82606642,달서별빛캠핑장건너
128.5536833,35.82351167,대덕승마장건너
128.5537066,35.82306562,대덕승마장앞
128.5518567,35.82109333,청소년수련원건너
128.5507967,35.82039167,대서초등학교앞
128.5566017,35.82598333,달서별빛캠핑장앞
128.5463584,35.83382895,남부교육지원청건너
128.5445582,35.83248832,송현2동행정복지센터건너
128.5445124,35.83042535,송현여중고교건너
128.5446597,35.83054512,송현여중고교앞
128.5438858,35.82689655,송현초등학교건너
128.545951,35.82443648,월촌역(7번출구)
128.549565,35.837053,청구그린맨션1차앞
128.5553303,35.83709163,서부정류장역2(1번출구)
128.555885,35.837227,서부정류장역1(1번출구)
128.5548383,35.83412823,한영한마음아동병원건너
128.5509558,35.83373167,송현제림타운건너
128.5504502,35.83386048,송현제림타운앞
128.5529424,35.83258562,송현역(4번출구)
128.5510384,35.8304179,송현역(1번출구)
128.5492785,35.82834765,송현1동치안센터건너
128.5478565,35.8266719,앞산청구제네스건너
128.5522167,35.83697197,세강병원앞
128.5423017,35.82571615,우방송현하이츠건너
128.541753,35.82549143,우방송현하이츠
128.5440291,35.82685157,송현초등학교앞
128.5565654,35.8366022,서부정류장(관문시장건너)2
128.5462522,35.82477207,월촌역(7번출구)1
128.5561476,35.83597342,서부정류장(관문시장건너)
128.4933152,35.85916012,한국방송통신대학교건너
128.4946392,35.85939247,한국방송통신대학교앞
128.4918283,35.85852,계명문화대학앞
128.4923217,35.85871333,계명문화대학건너
128.4922848,35.85663142,계명대학교동문건너1
128.4949435,35.85547197,성서종합시장앞
128.494996,35.85566495,성서종합시장건너
128.4917945,35.85437577,계명대학교동문앞
128.4922333,35.85421833,계명대학교동문건너2
128.4901366,35.8518703,계명대역(1번출구)
128.4849405,35.85261855,계명대학교정문앞
128.4848446,35.8522146,계명대학교정문건너
128.4922186,35.85025058,계명대역(4번출구)
128.491737,35.84619782,STX메탈앞
128.4922189,35.84636665,STX메탈건너
128.4922383,35.84187187,비철금속협업단지앞
128.4916602,35.8391586,모다아울렛앞
128.4949463,35.85131362,성서주공1단지건너
128.4960643,35.85173383,성서주공1단지앞
128.4989575,35.85932865,신당동행정복지센터건너
128.4993688,35.85906882,신당동행정복지센터앞
128.4989131,35.8556019,와룡시장앞
128.4990317,35.85540697,성서주공2단지앞
128.4770917,35.8532989,강창역(1번출구)
128.4781529,35.84898007,호산초등학교앞
128.478156,35.84525998,희성전자앞
128.4886558,35.85168212,계명대역(2번출구)
128.4922254,35.83877028,모다아울렛건너
128.4949702,35.83520173,한국산업은행성서지점건너
128.491653,35.85008888,계명대역(3번출구)
128.4774988,35.85293815,강창역(2번출구)
128.4750817,35.85335387,삼성명가타운건너
128.474241,35.85303768,삼성명가타운
128.4781832,35.85132007,삼성한국형아파트앞
128.4778847,35.85096152,삼성한국형아파트건너
128.49129,35.86353833,한화꿈에그린앞
128.4914617,35.86488167,한화꿈에그린건너1
128.47792,35.84873132,호산초등학교건너
128.4779237,35.84512275,희성전자건너
128.4779225,35.84265142,케이에스건너
128.4781562,35.84284498,케이에스앞
128.4779236,35.84106452,금호기전
128.4781588,35.84045342,대홍철강
128.4816689,35.83955567,화영테크건너
128.4822059,35.8397467,화영테크앞
128.4848732,35.83974752,성서협업단지건너
128.4854437,35.83955817,성서협업단지앞
128.4865576,35.83507433,한국환경자원공사건너
128.4869776,35.8348382,한국환경자원공사
128.4899495,35.83507987,모다아울렛
128.4997951,35.85845487,와룡공원건너
128.4916557,35.84228682,삼성물류센터앞
128.4930951,35.83515232,신흥버스
128.4857133,35.83664167,성림첨단산업건너
128.4858847,35.83663575,성림첨단산업앞
128.4997035,35.85383308,청남타운건너
128.4920639,35.86267807,한화꿈에그린건너2
128.4816865,35.85252133,계명대학교동산병원건너
128.4802217,35.85314333,계명대학교동산병원앞
128.5329016,35.85887922,용전초등학교남편
128.5287276,35.85891325,2차서한화성타운앞
128.5277578,35.85864168,2차서한화성타운건너
128.5228267,35.84960833,장성초등학교앞
128.527271,35.84904148,용산역(1번출구)
128.5316197,35.84964447,용산네거리2
128.5304545,35.85553717,용산1동행정복지센터건너
128.5307431,35.85504247,용산1동행정복지센터앞
128.530484,35.85125577,우방죽전타운건너
128.5307568,35.85119683,우방죽전타운앞1
128.5304764,35.85795328,용산종합큰시장건너
128.5307108,35.85722348,용산종합큰시장앞
128.5291633,35.85017522,용산역(6번출구)
128.5271699,35.85194263,롯데캐슬그랜드
128.5271748,35.85219653,대구지방법원서부지원
128.5247497,35.85337747,달구벌종합복지관앞
128.524648,35.85318742,달구벌종합복지관건너
128.5262583,35.85410102,장산초등학교앞
128.5264326,35.85390758,장산초등학교건너
128.5289184,35.85413,1차서한화성타운앞
128.5291376,35.85224785,대구학생문화센터
128.5307296,35.85030738,우방죽전타운앞2
128.529435,35.85394833,1차서한화성타운건너
128.5258341,35.86476705,경원고등학교앞
128.5252721,35.86434753,경원고등학교건너
128.5220493,35.85865855,용산2동행정복지센터앞
128.5194093,35.85898493,성서보성타운2차앞
128.5186429,35.85877925,성서보성타운2차건너1
128.5156319,35.85294018,성지중학교건너
128.5155571,35.85764308,이곡장미공원건너
128.5177825,35.85508848,영남우방타운1차앞
128.5171715,35.8552932,영남우방타운1차건너
128.521157,35.85575363,성서청구타운건너
128.518265,35.85072303,보람타운앞
128.5214517,35.8609302,성곡중학교건너
128.5216807,35.8608706,성곡중학교앞
128.5230236,35.85890468,용산2동행정복지센터건너
128.5155139,35.8559018,영남우방타운2차아파트
128.5209334,35.85628133,성서청구타운앞
128.5175799,35.8571822,성산초등학교앞
128.5179218,35.8570502,성산중학교앞
128.5177373,35.8587582,성서보성타운2차건너2
128.5209726,35.85804975,성서주공5단지앞
128.5236989,35.86397458,대구세명학교건너
128.5313701,35.8247086,월성e-편한세상건너
128.5317278,35.82393532,월성e-편한세상앞
128.522692,35.81968435,월성1동행정복지센터앞
128.5226302,35.81979017,월성1동행정복지센터건너
128.5258662,35.82091537,월성자이앞
128.5290471,35.82180995,아너스월성앞
128.53477,35.82402667,월성영남맨션앞
128.5389049,35.82505915,대구하이텍고교건너
128.5258482,35.82077598,태왕아너스베스트앞
128.5266848,35.82483615,조암초등학교앞
128.5225092,35.82328697,월성코오롱하늘채앞
128.5224834,35.82348695,월성코오롱하늘채건너
128.5275988,35.82543778,조암초등학교건너
128.5211537,35.8197553,월배이안아파트건너
128.5208156,35.81971538,월배이안아파트앞
128.51922,35.821055,조암네거리1
128.5192217,35.82084667,조암네거리2
128.51987,35.81837833,월배힐스테이트앞
128.5198333,35.81818667,월배힐스테이트건너
128.5232509,35.82737755,e-편한세상월배앞
128.5235014,35.82736067,e-편한세상월배건너
128.5161767,35.819805,한샘청동공원건너
128.5165983,35.81994,한샘청동공원앞
128.5265483,35.829295,학산초등학교건너
128.5229677,35.83664033,남부자동차종합시장건너
128.5171186,35.83629668,경희강재앞
128.4991717,35.8350887,푸드웰건너
128.5052949,35.83531488,한국산업인력공단건너
128.5338102,35.82985477,달서구청앞
128.533893,35.82946013,달서구청건너
128.5318367,35.827497,월성청구코아건너
128.5277406,35.82852035,월성주공2단지앞
128.5282133,35.82761518,월성푸르지오앞
128.5282486,35.83108883,월성2동행정복지센터앞
128.527626,35.83091895,월성2동행정복지센터건너
128.5334805,35.83128407,월성주공4단지건너
128.5326807,35.83144482,월성주공4단지앞2
128.5124943,35.83589367,중앙일보앞
128.5313077,35.83251363,월성주공4단지앞1
128.4954245,35.83496377,한국산업은행성서지점앞
128.531653,35.82771145,월성청구코아앞
128.489656,35.83484313,대구시설관리사업소
128.4998617,35.8251291,흥성정공건너
128.5000091,35.82585677,흥성정공앞
128.4998708,35.8279666,영진산업
128.5000201,35.82971505,일심제약
128.4998995,35.83090513,성서공단물류센터
128.5000968,35.83269637,대구지료재생사
128.4999266,35.8338297,덴티스앞
128.5071916,35.83334183,경창산업
128.5074351,35.83348767,유림물산
128.5072067,35.8310531,삼보
128.5074396,35.83098228,쌍용머티리얼
128.5071897,35.82860342,세흥인쇄
128.5074493,35.82886267,경북크랑크
128.5072205,35.82543462,대천119안전센터앞
128.5074608,35.82604827,대천119안전센터건너
128.5071785,35.82348868,평안
128.5073454,35.8230876,풍국주정공업
128.5047528,35.82047733,현대금속
128.5049665,35.82037648,제일규산
128.5073115,35.81944193,㈜윔스건너
128.5077837,35.81930168,㈜윔스앞
128.511255,35.82317167,아멕스
128.511765,35.82316265,아멕스건너
128.5159656,35.83555035,삼익THK건너
128.5158222,35.83545667,삼익THK앞
128.5311653,35.83243987,월성주공3단지
128.5055583,35.81730833,성서4차산업단지앞1
128.5039483,35.81736833,대천교
128.5031366,35.82486368,대성테크앞
128.5031584,35.8247466,삼우섬유앞
128.50451,35.81736,성서4차산업단지앞2
128.5050667,35.81661127,대천공영차고지앞
128.5196517,35.83646167,대구물류터미널앞
128.516675,35.83269,선돌교2
128.516545,35.83247667,선돌교1
128.5168017,35.82853667,아바코건너
128.5169,35.82828,아바코앞
128.513775,35.82561667,대구경북지방중소벤처기업청건너
128.51415,35.82561167,대구경북지방중소벤처기업청앞
128.4921733,35.82367167,달성습지·대명유수지앞
128.4924433,35.82542,달성습지·대명유수지건너
128.513301,35.8590873,대백한라무지개타운앞
128.5138883,35.85879628,대백한라무지개타운건너
128.5095709,35.8591256,성서푸른마을아파트앞
128.507516,35.85794447,성서한샘타운앞
128.5071816,35.85782423,성서2차서한타운2
128.5112717,35.85519522,동서화성타운건너
128.5104938,35.85540667,동서화성타운앞
128.5146259,35.85514052,조달청앞
128.5144494,35.85533855,조달청건너
128.5153512,35.85326162,성지중학교앞
128.5153138,35.85748085,이곡장미공원앞
128.5107133,35.85098833,이곡1동행정복지센터건너
128.51023,35.85148167,이곡1동행정복지센터앞
128.5122817,35.85116667,성서초등학교앞
128.5141917,35.85058,성서초등학교건너
128.5089801,35.85887822,성서푸른마을아파트건너
128.5089248,35.85523792,국민연금네거리
128.5082246,35.85543478,국민연금네거리1
128.5087167,35.85920167,성서푸른마을아파트앞2
128.5065915,35.85894585,성서2차서한타운1
128.5032867,35.85923132,성서동서서한타운건너
128.5024961,35.85901408,성서동서서한타운앞
128.503695,35.85532697,보성화성타운건너
128.5028515,35.8555362,보성화성타운앞
128.5059008,35.85528838,성서우방타운건너
128.5054202,35.85549083,성서우방타운앞
128.507028,35.85306885,성서우체국건너
128.507434,35.85306237,성서우체국앞
128.5012809,35.85176517,대백창신한라타운건너
128.5003867,35.852085,대백창신한라타운앞
128.5050193,35.85176278,성서산업단지역(2번출구)
128.5052767,35.85211333,성서산업단지역(1번출구)
128.5071412,35.85040768,성서119안전센터앞
128.5073856,35.85047785,성서119안전센터건너
128.5071475,35.8459803,동원비즈플랫폼앞
128.5074158,35.84664213,동원비즈플랫폼건너
128.5044817,35.83556285,한국산업인력공단앞
128.5005383,35.83540667,푸드웰앞
128.499975,35.85611877,와룡시장건너
128.5000371,35.85856702,와룡공원앞
128.4998747,35.85379818,청남타운앞
128.5062243,35.85923558,성서국민체육센터앞
128.5074717,35.85587667,국민연금네거리2
128.5170238,35.8503392,평화타운건너
128.5202619,35.85009193,보람타운건너
128.524361,35.84868002,장성초등학교건너
128.5278917,35.848725,용산역(2번출구)
128.523075,35.83690167,남부자동차종합시장앞
128.5166024,35.83652917,경희강재건너
128.5099996,35.83592272,중앙일보건너
128.5071654,35.8369212,대구비지니스센터앞
128.5074415,35.8374455,대구비지니스센터건너
128.5071499,35.84175573,금복주건너
128.507426,35.84285,금복주앞
128.5157971,35.83897495,내일교회건너
128.5159415,35.83888657,내일교회앞
128.5329017,35.84364237,장동초등학교앞
128.5353872,35.84346467,본리초교네거리2
128.5304898,35.84486525,장기초록나라앞
128.5319953,35.8434952,장동초등학교건너
128.5305681,35.84731637,대구전자공업고등학교1
128.5282608,35.84481983,장기초등학교
128.5157751,35.84255227,한국타이어건너
128.5159196,35.84247665,한국타이어
128.5157346,35.848643,이곡역(2번출구)
128.5158787,35.84861835,이곡역(3번출구)
128.5326153,35.8420952,영남네오빌비스타
128.5279872,35.84524205,장기파랑새마을앞
128.5277402,35.84795725,장기영남네오빌
128.5307237,35.84547718,장기초록나라건너
128.530804,35.84787835,대구전자공업고등학교2
128.5278871,35.84795997,용산역
128.5277439,35.84365835,장기초등학교1
128.5273621,35.8435119,장기초등학교2
128.5293395,35.8467587,대구전자공고남편
128.5237518,35.84330398,달서아트센터앞
128.5238175,35.84354993,달서아트센터건너
128.518775,35.83665333,대구물류터미널건너
128.5452775,35.85341165,서남시장앞1
128.5476232,35.85567937,대구과학기술고등학교건너
128.5372165,35.85719213,죽전동 행정복지센터건너
128.5375325,35.85642997,죽전동 행정복지센터앞
128.5374336,35.8523668,죽전119안전센터앞
128.5341594,35.85865868,죽전그린빌앞
128.5354382,35.85008337,죽전네거리2
128.542035,35.85221,구병원건너
128.5462355,35.85380278,서남시장앞2
128.5371291,35.85354235,죽전119안전센터건너
128.5370754,35.85122102,죽전역(1번출구)
128.531795,35.81694755,월배역(4번출구)
128.5282372,35.81508922,월배초등학교건너
128.5270276,35.81488673,월배시장건너
128.5259054,35.81429517,월배시장앞
128.5233033,35.81580833,이마트월배점앞
128.523215,35.81567667,이마트월배점건너
128.5218153,35.81376217,진천역(1번출구)
128.5210891,35.81340287,진천역(2번출구)
128.516918,35.81155448,유천교(유천치안센터건너)
128.5172087,35.81147927,유천교(유천치안센터앞)
128.5250353,35.81215042,진천청구타운앞
128.5251498,35.81230088,진천청구타운건너
128.5262283,35.81011897,진월초등학교건너
128.5264169,35.81006388,진월초등학교앞
128.517995,35.80842333,수목원삼성래미안1차앞
128.5187736,35.80836215,수목원삼성래미안1차건너
128.5235825,35.8074972,삼성래미안2차앞
128.512727,35.808645,대곡역(한라하우젠트건너)
128.5126933,35.80892833,대곡역(한라하우젠트앞)
128.5234507,35.8079514,삼성래미안2차건너
128.5093867,35.81467667,유천포스코건너
128.5091483,35.81437167,유천포스코앞
128.5145767,35.81158333,유천교1
128.5142217,35.81148167,유천교2
128.5175983,35.816585,월배쌍용예가앞
128.5176517,35.81642333,월배쌍용예가건너
128.5128394,35.81519707,월배차량기지앞
128.5129539,35.81541043,월배차량기지건너
128.5208133,35.80582667,대진중고등학교건너
128.5165833,35.804055,정부대구지방합동청사앞
128.517285,35.80381167,정부대구지방합동청사건너
128.5204717,35.80579833,대진중고등학교앞
128.5177967,35.80475333,정부대구지방합동청사후문1
128.5158424,35.81492555,월배아이파크1차앞
128.516307,35.81506335,진천역AK그랑폴리스아파트앞
128.5178091,35.80486963,정부대구지방합동청사후문2
128.5166856,35.81281388,달서자동차검사소앞
128.5162634,35.81291592,달서자동차검사소건너
128.5273182,35.80775028,남도버스1
128.5272983,35.80815833,남도버스2
128.5106607,35.81694717,월배아이파크2차앞
128.5104998,35.8168782,월배아이파크2차건너
128.5134936,35.81190383,유천초등학교앞
128.533132,35.80055893,수목원풍경그린아파트건너
128.5303019,35.79883465,수목원호정포레스트아파트앞
128.5289043,35.80041895,새각단건너
