번호,소속지회,경로당명,주소
408,달성군지회,창4리,대구광역시 달성군 시장길 34
409,달성군지회,창3리,대구광역시 달성군 창리로 19길 38
410,달성군지회,창2리,대구광역시 달성군 창리서로 6길 4-3
411,달성군지회,수리3리,대구광역시 달성군 과학북로 3길 24-6
412,달성군지회,수리2리,대구광역시 달성군 과학북로 11길 82
413,달성군지회,수리1리,대구광역시 달성군 과학북로 23길 54-3
414,달성군지회,내2리,대구광역시 달성군 구지면 달성2차로 6-28
415,달성군지회,대암2리,대구광역시 달성군 과학남로 24길 18
416,달성군지회,대암1리,대구광역시 달성군 과학남로 53길 5-5
417,달성군지회,응암4리,대구광역시 달성군 과학마을로 2길 6
418,달성군지회,응암1리,대구광역시 달성군 응암길 11
419,달성군지회,구지면분회,대구광역시 달성군 구지시장길 46-8
420,달성군지회,초곡리,대구광역시 달성군 유가북길 222
421,달성군지회,가태1리,대구광역시 달성군 유가읍 가태길 54-1 대구광역시 달성군 유가읍 가태길 54-1
422,달성군지회,음리,대구광역시 달성군 음동길 79
423,달성군지회,양2리,대구광역시 달성군 유가사 1길 3-3
424,달성군지회,양1리,대구광역시 달성군 휴양림2길 25-5
425,달성군지회,용3리,대구광역시 달성군 휴양림길 180-17
426,달성군지회,용2리,대구광역시 달성군 용리길 12
427,달성군지회,도의3리,대구광역시 달성군 도의길 92
428,달성군지회,도의2리,대구광역시 달성군 도의1길 6
429,달성군지회,도의1리,대구광역시 달성군 도의길 93
430,달성군지회,쌍계2리,대구광역시 달성군 테크노순환로 440
431,달성군지회,쌍계1리,대구광역시 달성군 유가북길 46-57
432,달성군지회,본말2리,대구광역시 달성군 유가읍 개실길 68 본말리57
433,달성군지회,본말1리,대구광역시 달성군 달창로 440
434,달성군지회,한정3리,대구광역시 달성군 비슬로 34길 12
435,달성군지회,한정2리,대구광역시 달성군 달창로 25길 40
436,달성군지회,한정1리,대구광역시 달성군 달청로 26길 115
437,달성군지회,유곡2리,대구광역시 달성군 유가길 49
438,달성군지회,유곡1리,대구광역시 달성군 유가길 53
439,달성군지회,유가읍분회,대구광역시 달성군 유가길 49
440,달성군지회,하리,대구광역시 달성군 중앙로 55-1
441,달성군지회,신기리,대구광역시 달성군 학북로 100길 120
442,달성군지회,자모리,대구광역시 달성군 현풍읍 현풍서로91길 46 차창근
443,달성군지회,대3리,대구광역시 달성군 대리길 19
444,달성군지회,대2리,대구광역시 달성군 삼강4길 2
445,달성군지회,대1리,대구광역시 달성군 삼강4길 1
446,달성군지회,지2리,대구광역시 달성군 지동길 128
447,달성군지회,지1리,대구광역시 달성군 지동2길 9
448,달성군지회,오산2리,대구광역시 달성군 현풍서로 71길 105
449,달성군지회,오산1리,대구광역시 달성군 현풍서로 43길 36
450,달성군지회,원교4리,대구광역시 달성군 원교길 18
451,달성군지회,원교3리,대구광역시 달성군 비슬로 120길 13
452,달성군지회,원교2리,대구광역시 달성군 비슬로 130길 30
453,달성군지회,원교1리,대구광역시 달성군 비슬로 128길 26-3
454,달성군지회,성하4리,대구광역시 달성군 비슬로 156길 40
455,달성군지회,성하3리,대구광역시 달성군 비슬로 136길 17
456,달성군지회,성하2리,대구광역시 달성군 성하1길 67-6
457,달성군지회,성하1리,대구광역시 달성군 성하1길 106-5
458,달성군지회,부4리,대구광역시 달성군 현풍동로 29길 19-11
459,달성군지회,부3리,대구광역시 달성군 중앙로 21길 33-6
460,달성군지회,부2리,대구광역시 달성군 현풍동로 27길 51
461,달성군지회,부1리,대구광역시 달성군 중앙로 16길 31
462,달성군지회,중6리,대구광역시 달성군 태크노상업로 33
463,달성군지회,중4리,대구광역시 달성군 달성군 현풍면 중리 96-2 (제일맨션101호)
464,달성군지회,중3리,대구광역시 달성군 중앙로 14길 85
465,달성군지회,중2리,대구광역시 달성군 현풍동로 23
466,달성군지회,상2리,대구광역시 달성군 현풍동로 21길 9
467,달성군지회,상1리,대구광역시 달성군 현풍동로 20길 48
468,달성군지회,현풍면분회,대구광역시 달성군 현풍로 54
469,달성군지회,송촌리,대구광역시 달성군 옥포읍 송촌길 256 배하식
470,달성군지회,신당리,대구광역시 달성군 신당4길 27
471,달성군지회,간경리,대구광역시 달성군 간경길 7
472,달성군지회,기세리,대구광역시 달성군 옥포로 57-17
473,달성군지회,강림3리,대구광역시 달성군 비슬로 1941(허브시티 아파트)
474,달성군지회,강림2리,대구광역시 달성군 시지로 33
475,달성군지회,강림1리,대구광역시 달성군 강림1길 41
476,달성군지회,반송2리,대구광역시 달성군 반송길 103
477,달성군지회,반송1리,대구광역시 달성군 용연사길 35
478,달성군지회,교항3리,대구광역시 달성군 제림길 10
479,달성군지회,교항2리,대구광역시 달성군 금계길 44
480,달성군지회,교항1리,대구광역시 달성군 다리목중앙길 20
481,달성군지회,김흥3리,대구광역시 달성군 능전길 88
482,달성군지회,김흥2리,대구광역시 달성군 옥포로 113길 74
483,달성군지회,김흥1리,대구광역시 달성군 김흥길 66
484,달성군지회,본리4리,대구광역시 달성군 옥포면 본리4리 토지구획
485,달성군지회,본리3리,대구광역시 달성군 본리로 102
486,달성군지회,본리2리,대구광역시 달성군 대방길 5
487,달성군지회,본리1리,대구광역시 달성군 옥포읍 본리로16길 5 -
488,달성군지회,옥포면분회,대구광역시 달성군 비슬로 458길 6-2
489,달성군지회,기곡1리(못안),대구광역시 달성군 기곡3길 35-14
490,달성군지회,기곡2리(상당),대구광역시 달성군 기곡1길 96
491,달성군지회,기곡1리(터개월),대구광역시 달성군 터개월길 29
492,달성군지회,기곡1리,대구광역시 달성군 기곡3길 8
493,달성군지회,묘2리(안곡),대구광역시 달성군 하빈로 87길 93
494,달성군지회,묘2리,대구광역시 달성군 묘동2길 19-1
495,달성군지회,묘1리,대구광역시 달성군 육신사길 26
496,달성군지회,무등2리,대구광역시 달성군 하빈로 120길 94
497,달성군지회,무등1리,대구광역시 달성군 하빈로 140길 52
498,달성군지회,감문2리,대구광역시 달성군 하빈로 24길 73-1
499,달성군지회,감문1리,대구광역시 달성군 하빈로 52길 19
500,달성군지회,하산2리(너울터),대구광역시 달성군 하산2길 37
501,달성군지회,하산2리(수무지),대구광역시 달성군 하빈면 하산길 2
502,달성군지회,하산1리,대구광역시 달성군 하목정길 52
503,달성군지회,대평2리(모산),대구광역시 달성군 하빈로 172길 40
504,달성군지회,대평2리(두천),대구광역시 달성군 하빈로 171-40
505,달성군지회,대평1리,대구광역시 달성군 하빈로 888
506,달성군지회,동곡2리,대구광역시 달성군 달구벌대로 35길 16
507,달성군지회,동곡1리,대구광역시 달성군 하빈남로 37길 26-3
508,달성군지회,현내3리,대구광역시 달성군 하빈로 402-5
509,달성군지회,현내2리,대구광역시 달성군 하빈로 90길 5
510,달성군지회,현내1리,대구광역시 달성군 하빈로 533
511,달성군지회,봉촌1리(수무실),대구광역시 달성군 봉촌2길 19
512,달성군지회,봉촌2리,대구광역시 달성군 하빈남로 77길 4
513,달성군지회,봉촌1리(한실),대구광역시 달성군 봉촌1길 4
514,달성군지회,봉촌1리,대구광역시 달성군 하빈남로 52길 58
515,달성군지회,하빈면분회,대구광역시 달성군 하빈로 84길 23
516,달성군지회,우록2리,대구광역시 달성군 우록길 461
517,달성군지회,우록1리,대구광역시 달성군 우록길 255
518,달성군지회,삼산리(본동),대구광역시 달성군 녹문길 24
519,달성군지회,삼산리(수점),대구광역시 달성군 가창로 58길 12
520,달성군지회,옥분정안,대구광역시 달성군 가창로 75길 6
521,달성군지회,옥분리,대구광역시 달성군 가창로 440
522,달성군지회,단산신서,대구광역시 달성군 단산1길 8
523,달성군지회,단산리,대구광역시 달성군 단산길 97-3
524,달성군지회,상원가재골,대구광역시 달성군 가창로 126길 112-1
525,달성군지회,상원1리,대구광역시 달성군 가창로 126길 182
526,달성군지회,주2리(중주리),대구광역시 달성군 주리1길 136
527,달성군지회,주2리(내주리),대구광역시 달성군 주리2길 124
528,달성군지회,주1리,대구광역시 달성군 주리길 14
529,달성군지회,대일2리,대구광역시 달성군 원정길 183-3
530,달성군지회,대일1리,대구광역시 달성군 가창로 126길 3
531,달성군지회,행정2리,대구광역시 달성군 가창면 흥덕길 24
532,달성군지회,행정1리,대구광역시 달성군 가창동로 122-18
533,달성군지회,냉천2리,대구광역시 달성군 가창동로 1길 22
534,달성군지회,냉천1리,대구광역시 달성군 가창로 761
535,달성군지회,정대2리,대구광역시 달성군 헐티로 2길 2
536,달성군지회,정대매계,대구광역시 달성군 헐티로 180-2
537,달성군지회,정대1리,대구광역시 달성군 헐티로 498
538,달성군지회,오2리,대구광역시 달성군 헐티로 11길 90
539,달성군지회,오1리,대구광역시 달성군 헐티로 10길 27
540,달성군지회,용계7리,대구광역시 달성군 가창로 216길 55
541,달성군지회,용계6리,대구광역시 달성군 가창로 216길 25
542,달성군지회,용계5리,대구광역시 달성군 가창로 1008
543,달성군지회,"용계1,2리",대구광역시 달성군 가창로 22길 2
544,달성군지회,가창면분회,대구광역시 달성군 가창로 220길 2
545,달성군지회,부곡리(새터),대구광역시 달성군 부곡2길 7-1
546,달성군지회,부곡리(가마실),대구광역시 달성군 달구벌대로 109길 8
547,달성군지회,문양1리(용두골),대구광역시 달성군 달구벌대로 77길 114
548,달성군지회,문양2리(윗서부실),대구광역시 달성군 문양역 5길 172
549,달성군지회,문양2리(장귀미),대구광역시 달성군 장귀미길 50
550,달성군지회,문양2리(아랫서부실),대구광역시 달성군 문양역 5길 99
551,달성군지회,문산리,대구광역시 달성군 달구벌대로 92길 56
552,달성군지회,세천1리,대구광역시 달성군 세천본길 18-4
553,달성군지회,이천리,대구광역시 달성군 다사로 71길 26-8
554,달성군지회,박곡리,대구광역시 달성군 다사로 109길 41
555,달성군지회,달천리,대구광역시 달성군 다사로 97길 12
556,달성군지회,죽곡9리,대구광역시 달성군 대실남로 35
557,달성군지회,죽곡8리,대구광역시 달성군 대실역남로 33
558,달성군지회,죽곡7리,대구광역시 달성군 대실역남로 93
559,달성군지회,죽곡6리,대구광역시 달성군 죽곡1길 42
560,달성군지회,죽곡5리,대구광역시 달성군 달구벌대로 812
561,달성군지회,죽곡4리,대구광역시 달성군 죽곡2길 6
562,달성군지회,죽곡3리,대구광역시 달성군 달구벌대로 842-7
563,달성군지회,죽곡2리,대구광역시 달성군 강정길 30
564,달성군지회,죽곡1리,대구광역시 달성군 달구벌대로 174길 18
565,달성군지회,매곡18리,대구광역시 달성군 대실역북로 16
566,달성군지회,매곡16리,대구광역시 달성군 매곡로 4길 9
567,달성군지회,매곡15리,대구광역시 달성군 다사역로 60
568,달성군지회,매곡14리,대구광역시 달성군 대실역북로 26
569,달성군지회,매곡13리,대구광역시 달성군 대실역북로 38
570,달성군지회,매곡12리,대구광역시 달성군 대실역북로 55
571,달성군지회,매곡11리,대구광역시 달성군 대실역북로 1길 6
572,달성군지회,매곡10리,대구광역시 달성군 왕선 26길
573,달성군지회,매곡9리(주공2),대구광역시 달성군 매곡로 14길 13
574,달성군지회,매곡9리,대구광역시 달성군 매곡로 14길 13
575,달성군지회,매곡8리,대구광역시 달성군 달구벌대로 802-1
576,달성군지회,매곡7리,대구광역시 달성군 달구벌대로 786
577,달성군지회,매곡6리,대구광역시 달성군 달구벌대로 770
578,달성군지회,매곡5리,대구광역시 달성군 달구벌대로 802-1
579,달성군지회,매곡4리,대구광역시 달성군 달구벌대로 790
580,달성군지회,매곡3리,대구광역시 달성군 왕선로 49
581,달성군지회,매곡연화리,대구광역시 달성군 달구벌대로 126길 58-1
582,달성군지회,매곡2리,대구광역시 달성군 다사로 4길 1-16
583,달성군지회,매곡1리,대구광역시 달성군 매곡로 4길 6-5
584,달성군지회,서재10리,대구광역시 달성군 서재로 14길 2
585,달성군지회,서재9리,대구광역시 달성군 서재로 24길 29
586,달성군지회,서재8리,대구광역시 달성군 서재로 27길 42
587,달성군지회,서재7리,대구광역시 달성군 서재로 12길 41-16
588,달성군지회,서재6리,대구광역시 달성군 서재로 28길 39
589,달성군지회,서재5리,대구광역시 달성군 서재로 30길 7
590,달성군지회,서재4리,대구광역시 달성군 서재로 30길 17
591,달성군지회,서재3리,대구광역시 달성군 서재로 120
592,달성군지회,서재2리,대구광역시 달성군 서제로 18길 5
593,달성군지회,서재1리,대구광역시 달성군 서재본2길 3
594,달성군지회,다사읍분회,대구광역시 달성군 매곡로 12길 37
595,달성군지회,남9리,대구광역시 달성군 중앙로 22길
596,달성군지회,남8리,대구광역시 달성군 남리길 48
597,달성군지회,남7리,대구광역시 달성군 남리길 7
598,달성군지회,남6리,대구광역시 달성군 논공중앙로 22길 36
599,달성군지회,남5리,대구광역시 달성군 논공로 9길 39
600,달성군지회,남4리,대구광역시 달성군 논공로 7길 55
601,달성군지회,남3리,대구광역시 달성군 사촌길 16-5
602,달성군지회,남2리,대구광역시 달성군 논공로 7길 30-9
603,달성군지회,남1리,대구광역시 달성군 남리길 40-10
604,달성군지회,북7리,대구광역시 달성군 논공로 23길 14
605,달성군지회,북6리,대구광역시 달성군 용호로 2갈 27
606,달성군지회,북5리,대구광역시 달성군 논공로 7길 83
607,달성군지회,북4리,대구광역시 달성군 논공로 21길 15
608,달성군지회,북3리,대구광역시 달성군 용호로 6
609,달성군지회,북2리,대구광역시 달성군 논공로 15길 22
610,달성군지회,북1리,대구광역시 달성군 논공로 23길
611,달성군지회,위천2리,대구광역시 달성군 비슬로 306길 1-16
612,달성군지회,위천1리,대구광역시 달성군 위천1길 6
613,달성군지회,삼리3리,대구광역시 달성군 비슬로 326길 13
614,달성군지회,삼리2리,대구광역시 달성군 안씩실길 61-1
615,달성군지회,삼리1리,대구광역시 달성군 삼리1길 14
616,달성군지회,하2리,대구광역시 달성군 약산덧재길 218
617,달성군지회,하1리,대구광역시 달성군 약산덧재길 2
618,달성군지회,상2리,대구광역시 달성군 중동길 33
619,달성군지회,상1리,대구광역시 달성군 비슬로 262길 118
620,달성군지회,금포4리,대구광역시 달성군 비슬로 350길 58
621,달성군지회,금포3리,대구광역시 달성군 강림1길 42
622,달성군지회,금포2리,대구광역시 달성군 비슬로 359길 33
623,달성군지회,금포1리,대구광역시 달성군 세터길 23
624,달성군지회,노이3리,대구광역시 달성군 노이1길 47-1
625,달성군지회,노이2리,대구광역시 달성군 노이길 205
626,달성군지회,노이1리,대구광역시 달성군 노이길 408
627,달성군지회,논공읍분회,대구광역시 달성군 비슬로 1778
628,달성군지회,본리6리,대구광역시 달성군 성암로 25
629,달성군지회,본리5리,대구광역시 달성군 명천로 57
630,달성군지회,본리4리,대구광역시 달성군 비슬로 27-52
631,달성군지회,본리3리,대구광역시 달성군 비슬로 2674
632,달성군지회,본리2리,대구광역시 달성군 마비정길 268
633,달성군지회,본리1리,대구광역시 달성군 인흥2길 91
634,달성군지회,명곡7리,대구광역시 달성군 명천로 243
635,달성군지회,명곡6리,대구광역시 달성군 화암로 120
636,달성군지회,명곡5리,대구광역시 달성군 명곡로 30
637,달성군지회,명곡4리,대구광역시 달성군 명천로 231
638,달성군지회,명곡3리,대구광역시 달성군 명곡로 11
639,달성군지회,명곡2리,대구광역시 달성군 비슬로 508-4
640,달성군지회,명곡1리,대구광역시 달성군 명곡로 22길 12
641,달성군지회,설화2리,대구광역시 달성군 비슬로 491길 13
642,달성군지회,설화1리,대구광역시 달성군 류목정길 42
643,달성군지회,성산6리,대구광역시 달성군 사문진로 349
644,달성군지회,성산5리,대구광역시 달성군 성화로 4길 13
645,달성군지회,성산4리,대구광역시 달성군 성화로 6길 5
646,달성군지회,성산3리,대구광역시 달성군 사문진로 1길 6
647,달성군지회,성산2리,대구광역시 달성군 성천로 10길 16
648,달성군지회,성산1리,대구광역시 달성군 사문진로 319-1
649,달성군지회,구라9리,대구광역시 달성군 비슬로 539길 38
650,달성군지회,구라8리,대구광역시 달성군 비슬로 539길 35
651,달성군지회,구라7리,대구광역시 달성군 비슬로 539길 5
652,달성군지회,구라6리,대구광역시 달성군 비슬로 539
653,달성군지회,구라5리,대구광역시 달성군 비슬로 2715
654,달성군지회,구라4리,대구광역시 달성군 비슬로 2679
655,달성군지회,구라3리,대구광역시 달성군 구라1길 85
656,달성군지회,구라1리,대구광역시 달성군 구라로 산48
657,달성군지회,천내16리,대구광역시 달성군 화원로 3길 66
658,달성군지회,천내15리,대구광역시 달성군 사문진로 6길 17
659,달성군지회,천내14리,대구광역시 달성군 성천로 30길 31
660,달성군지회,천내13리,대구광역시 달성군 화원로 7길 50-21
661,달성군지회,천내12리,대구광역시 달성군 화원로 37
662,달성군지회,천내11리,대구광역시 달성군 화원로 36
663,달성군지회,천내10리,대구광역시 달성군 비슬로 525길 48
664,달성군지회,천내9리,대구광역시 달성군 화원로 26
665,달성군지회,천내8리,대구광역시 달성군 비슬로 625길 37
666,달성군지회,천내7리,대구광역시 달성군 비슬로 523길 8-12
667,달성군지회,천내6리,대구광역시 달성군 비슬로 525길 2
668,달성군지회,천내5리,대구광역시 달성군 비슬로 525길 21
669,달성군지회,천내4리,대구광역시 달성군 화원로 10
670,달성군지회,천내3리,대구광역시 달성군 명천로 19길 29-3
671,달성군지회,천내2리,대구광역시 달성군 인흥길 17-8
672,달성군지회,천내1리,대구광역시 달성군 명천로 33길 12
673,달성군지회,화원읍분회,대구광역시 달성군 명천로 171
674,동구지회,동대구우방아이유쉘,"대구광역시 동구 송라로32길 32 (신암동, 동대구 우방 아이유쉘)"
675,동구지회,이안센트럴D,"대구광역시 동구 동대구로 577 (신암동, 이안센트럴D)"
676,동구지회,동대구역우방아이유쉘,"대구광역시 동구 동부로 115 (신천동, 동대구역우방아이유쉘)"
677,동구지회,각산서한이다음,"대구광역시 동구 반야월북로 167 (각산동, 각산서한이다음)"
678,동구지회,에일린의뜰,"대구광역시 동구 아양로9길 35 (신암동, 동대구 에일린의 뜰)"
679,동구지회,방촌세영리첼,"대구광역시 동구 동촌로 260 (방촌동, 방촌역세영리첼아파트)"
680,동구지회,이시아폴리스협성휴포레,"대구광역시 동구 팔공로 260 (봉무동, 협성휴포레 이시아폴리스)"
681,동구지회,뉴웰시티,"대구광역시 동구 동화천로77길 30 (지묘동, LH뉴웰시티)"
682,동구지회,율하시티프라디움,"대구광역시 동구 반야월로 35 용계동,율하시티프라디움 (용계동, 율하 시티프라디움)"
683,동구지회,괴전,대구광역시 동구 반야월북로 348-2 (괴전동)
684,동구지회,혁신서한e스테이,"대구광역시 동구 혁신대로 504 (사복동, 서한e스테이)"
685,동구지회,대구연경LH천년나무2단지,"대구광역시 동구 연경지묘로 153 (지묘동, 대구연경엘에이치천년나무2단지)"
686,동구지회,대구혁신제일,"대구광역시 동구 이노밸리로29길 34 (각산동, 대구혁신도시 서한이다음 2차 아파트)"
687,동구지회,이안동대구,"대구광역시 동구 송라로28길 14 (신암동, 이안동대구)"
688,동구지회,동대구 반도유보라,"대구광역시 동구 송라로16길 11 (신천동, 동대구반도유보라)"
689,동구지회,대구혁신도시서한이다음3차,"대구광역시 동구 혁신대로 443 대구혁신도시서한이다음3차 (대림동, 대구혁신도시 서한이다음 3차)"
690,동구지회,율하휴먼시아8단지,"대구광역시 동구 안심로22길 75 율하휴먼시아8단지경로당 (율하동, 율하 휴먼시아8단지)"
691,동구지회,대구혁신센텀힐즈,"대구광역시 동구 혁신대로 450 (대림동, 대구혁신센텀힐즈)"
692,동구지회,태왕아너스 르네상스,"대구광역시 동구 동촌로 100 (검사동, 태왕아너스 르네상스)"
693,동구지회,율하롯데캐슬 탑클래스,"대구광역시 동구 율하서로 23, 율하롯데캐슬 탑클래스"
694,동구지회,대구혁신LH4단지,대구광역시 동구 경안로 956 대구혁신LH4단지
695,동구지회,율하역엘크루,대구광역시 동구 안심로 7길7 율하역엘크루
696,동구지회,태정,대구광역시 동구 팔공산로 1166
697,동구지회,옥정,대구광역시 동구 내동로67
698,동구지회,진인2동,대구광역시 동구 인산로67
699,동구지회,팔공보성3차A,대구광역시 동구 파계로71
700,동구지회,태왕그린힐즈A,대구광역시 동구 파계로46
701,동구지회,화성명산A,대구광역시 동구 파계로22길 7
702,동구지회,왕산우방A,대구광역시 동구 파계로6길 30
703,동구지회,팔공보성1차A,대구광역시 동구 팔공로 489
704,동구지회,팔공보성2차A,대구광역시 동구 팔공로101길 55
705,동구지회,지묘2,대구광역시 동구 파계로 19길 11
706,동구지회,지묘1동,대구광역시 동구 파계로 16길 29
707,동구지회,중대2동,대구광역시 동구 파계로 558-4
708,동구지회,중대1동,대구광역시 동구 파계로116길 39
709,동구지회,신용2,대구광역시 동구 파계로120길 63
710,동구지회,송정1동,대구광역시 동구 팔공산로 375
711,동구지회,송정2동(당정),대구광역시 동구 팔공산로 23길 76
712,동구지회,덕곡,대구광역시 동구 서촌로 23길 37-1
713,동구지회,신용1,대구광역시 동구 용진길 143
714,동구지회,능성,대구광역시 동구 지경길 21
715,동구지회,도학2동(도장),대구광역시 동구 도장길 69-6
716,동구지회,구암,대구광역시 동구 구암길 48
717,동구지회,진인1동(진정),대구광역시 동구 갓바위로 12길 35
718,동구지회,용수,대구광역시 동구 용천로 282
719,동구지회,신무,대구광역시 동구 용천로 399
720,동구지회,백안,대구광역시 동구 팔공로 207길 47
721,동구지회,미대,대구광역시 동구 팔공로 817
722,동구지회,미곡,대구광역시 동구 용천로 38-7
723,동구지회,도학1동,대구광역시 동구 팔공산로 1467
724,동구지회,내동,대구광역시 동구 내동로 6길 77-15
725,동구지회,안심역우방아이유쉘,대구광역시 동구 금강로 21길 10
726,동구지회,신서혁신LH이노힐즈,대구광역시 동구 메디밸리로35
727,동구지회,신서행복주택천년나무10단지,대구광역시 동구 메디밸리로18
728,동구지회,성지아파트,대구광역시 동구 반야월북로 155
729,동구지회,혁신LH천년나무13.14단지,대구광역시 동구 초례로 66
730,동구지회,대구혁신LH천년나무6단지,대구광역시 동구 과학로23
731,동구지회,혁신LH천년나무3단지,대구광역시 동구 과학로13길 30
732,동구지회,신서화성파크드림,대구광역시 동구 반야월북로221
733,동구지회,신서퀸덤아파트,대구광역시 동구 신서로 72
734,동구지회,각산푸르지오2단지,대구광역시 동구 경안로 822
735,동구지회,각산태영데시앙,대구광역시 동구 반야월북로 123
736,동구지회,내곡,대구광역시 동구 노실길 142
737,동구지회,신일해피트리,대구광역시 동구 반야월로 370
738,동구지회,롯데캐슬레전드,대구광역시 동구 안심로73길 22
739,동구지회,상록아이투빌,대구광역시 동구 동호로47
740,동구지회,금강,대구광역시 동구 금강로 235
741,동구지회,숙천,대구광역시 동구 숙천로 2길 13-5
742,동구지회,송정,대구광역시 동구 안심로 90길 17-1
743,동구지회,영조아름다운나날2단지A,대구광역시 동구 동호로 88
744,동구지회,영조아름다운나날3단지A,대구광역시 동구 동호로 132
745,동구지회,영조아름다운나날1단지A,대구광역시 동구 안심로 402
746,동구지회,신서그린빌,대구광역시 동구 반야월북로 251
747,동구지회,동화해오름타운A,"대구광역시 동구 동호로 89, 204호"
748,동구지회,대경넥스빌A,대구광역시 동구 안심로 400
749,동구지회,신서청구A,대구광역시 동구 반야월북로55길 19
750,동구지회,녹원맨션,대구광역시 동구 반야월북로 269
751,동구지회,금강진우금탑A,대구광역시 동구 반야월북로 175
752,동구지회,안심효성A,대구광역시 동구 경안로 809
753,동구지회,서호할머니,대구광역시 동구 안심로43길 20
754,동구지회,서호1,대구광역시 동구 안심로41길 50-10
755,동구지회,서호제2,대구광역시 동구 안심로51길 14
756,동구지회,동호,대구광역시 동구 반야월로 220-1
757,동구지회,용호,대구광역시 동구 화랑로93길 23-1
758,동구지회,율암,대구광역시 동구 반야월북로12길 32
759,동구지회,용계타운A,대구광역시 동구 반야월로6길 20
760,동구지회,강변동서마을A,대구광역시 동구 화랑로100길 17
761,동구지회,용계2,대구광역시 동구 화랑로108길 19
762,동구지회,용계1,대구광역시 동구 용계로3길 16
763,동구지회,백자맨션A,대구광역시 동구 동촌로 346
764,동구지회,매여,대구광역시 동구 매여로8길 41
765,동구지회,율하우방아이유쉘,대구광역시 동구 금호강변로3길 22
766,동구지회,세계육상선수촌2단지,대구광역시 동구 안심로 16길71
767,동구지회,세계육상선수촌1단지,대구광역시 동구 율하서로 85
768,동구지회,율하휴먼시아12단지,대구광역시 동구 금호강변로 315
769,동구지회,율하센터럴파크9단지,대구광역시 동구 안심로22길 76
770,동구지회,율하리버파크,대구광역시 동구 율하동로 19
771,동구지회,율하휴먼시아10단지,대구광역시 동구 율하동로 8길 16
772,동구지회,율하휴먼시아15단지,대구광역시 동구 금호강변로 3길 9
773,동구지회,SM안아주A,대구광역시 동구 안심로 16길 29
774,동구지회,율하휴먼시아7단지A,대구광역시 동구 안심로 22길 55
775,동구지회,율하휴먼시아6단지A,대구광역시 동구 안심로 16길 45
776,동구지회,율하휴먼시아5단지A,대구광역시 동구 율하서로 59
777,동구지회,율하안심주공4단지,대구광역시 동구 율하동로 73
778,동구지회,율하뜨란채,대구광역시 동구 율하동로 67
779,동구지회,율하(안심1동),대구광역시 동구 반야월로 22길 20-2
780,동구지회,안심화성A,대구광역시 동구 율하동로 20길 20
781,동구지회,천일맨션,대구광역시 동구 율하동로 24길 14
782,동구지회,신기,대구광역시 동구 반야월로 28길 49-3
783,동구지회,모란3차A,대구광역시 동구 율하동로 20길 31
784,동구지회,모란2차A,대구광역시 동구 율하동로 20길 30
785,동구지회,모란1차A,대구광역시 동구 율하동로 20길 40
786,동구지회,보성동원타운,대구광역시 동구 안심로 41길 21
787,동구지회,신덕,대구광역시 동구 신덕로 5길 50
788,동구지회,신평,대구광역시 동구 신평로 16길 57-13
789,동구지회,월천,대구광역시 동구 부동길 45
790,동구지회,부동,대구광역시 동구 부동길 183
791,동구지회,명당,대구광역시 동구 옻골로 38
792,동구지회,대암(둔산),대구광역시 동구 둔산로 328
793,동구지회,상동,대구광역시 동구 옻골로 20길 31
794,동구지회,둔산,대구광역시 동구 둔산로 51길 140
795,동구지회,방촌제5,대구광역시 동구 방촌로 1길 138-6
796,동구지회,방촌제3,대구광역시 동구 방촌로 1길 102
797,동구지회,방촌제2,대구광역시 동구 둔산로 45길 12-1
798,동구지회,동명,대구광역시 동구 동촌로 58길 20
799,동구지회,무궁화A,대구광역시 동구 동촌로 222
800,동구지회,방촌청구타운,대구광역시 동구 화랑로 73길 36
801,동구지회,영남네오빌1차,대구광역시 동구 동촌로 190
802,동구지회,방촌현대A,대구광역시 동구 화랑로 91길 7
803,동구지회,영남네오빌2차A,대구광역시 동구 동촌로 42길 63
804,동구지회,우방강촌2차,대구광역시 동구 화랑로 80길 9
805,동구지회,방촌우방맨션A,대구광역시 동구 화랑로 407
806,동구지회,보성강남A,대구광역시 동구 화랑로 88길 30
807,동구지회,방촌제1,대구광역시 동구 동촌로 46길 40
808,동구지회,우방강촌마을1차 A,대구광역시 동구 화랑로 80길 8
809,동구지회,강변2차A,대구광역시 동구 동촌로 56길 36
810,동구지회,강변1차A,대구광역시 동구 동촌로 54길 13
811,동구지회,입석제2,대구광역시 동구 입석로3길 14-1
812,동구지회,금사리하이빌,대구광역시 동구 해동로 254
813,동구지회,문화A,대구광역시 동구 동촌로 14길 14
814,동구지회,검사제2,대구광역시 동구 방촌로 1길 19
815,동구지회,검사제1,대구광역시 동구 해동로 178
816,동구지회,동촌화성타운A,대구광역시 동구 동촌로 6길 3
817,동구지회,입석동,대구광역시 동구 동촌로 1길 26
818,동구지회,제림햇빛촌A,대구광역시 동구 공항로 52길 28
819,동구지회,부민스위트빌,대구광역시 동구 해동로 2길 37
820,동구지회,지저팔공A,대구광역시 동구 해동로 54
821,동구지회,지저,대구광역시 동구 해동로 2길 34
822,동구지회,공항,대구광역시 동구 공항로 51길 12-4
823,동구지회,강산A,대구광역시 동구 해동로 5길 23
824,동구지회,이시아폴리스더샾4차,대구광역시 동구 팔공로 53길 40
825,동구지회,이시아폴리스더샾3차,대구광역시 동구 팔공로 51길 10
