,구군,명칭,주소,위도,경도
0,중구,힘찬약국,대구광역시 중구 서성로 96,35.8738162,128.5876493
1,중구,희망약국,대구광역시 중구 달구벌대로 2212 ,35.863796,128.6044029
2,중구,호두약국,대구광역시 중구 달구벌대로 2207,35.863796,128.6044029
3,중구,혜민약국,대구광역시 중구 국채보상로 533 ,35.8703485,128.592908
4,중구,현대약국,대구광역시 중구 서성로14길 99 ,35.8723604,128.5875745
5,중구,행운약국,대구광역시 중구 태평로 160,35.874624999999995,128.59525144523155
6,중구,행복약국,대구광역시 중구 남산로 83-1 ,35.8605083,128.5842266
7,중구,한일약국,대구광역시 중구 국채보상로 598 ,35.8705232,128.5960307421687
8,중구,한성약국,대구광역시 중구 중앙대로 386-1,35.8667152,128.593521
9,중구,한미약국,대구광역시 중구 동성로6길 2-1 ,35.8683484,128.5954188
10,중구,한도약국,대구광역시 중구 달구벌대로 2124 ,35.863796,128.6044029
11,중구,하은약국,대구광역시 중구 동덕로30길 29,35.8665792,128.6116577
12,중구,하동약국,대구광역시 중구 중앙대로 434-14,35.8693403,128.5937501
13,중구,하나약국,대구광역시 중구 달구벌대로 2109 ,35.8655191,128.594562
14,중구,플러스약국,대구광역시 중구 공평로 20 ,35.8661636,128.6005842
15,중구,프라자약국,대구광역시 중구 국채보상로 447 ,35.8684573,128.6056251
16,중구,푸른약국,대구광역시 중구 중앙대로 372 ,35.8693403,128.5937501
17,중구,평화약국,대구광역시 중구 중앙대로 303 ,35.8693403,128.5937501
18,중구,편한현대약국,대구광역시 중구 달구벌대로 2100,35.8650121,128.5954292
19,중구,팜약국,대구광역시 중구 달구벌대로 2094,35.863796,128.6044029
20,중구,튼튼약국,대구광역시 중구 이천로 234-1 ,35.8612793,128.5981412
21,중구,토마토약국,대구광역시 중구 대봉로 240,35.8564749,128.6025962
22,중구,큰시장약국,대구광역시 중구 큰장로 130 ,35.86666,128.5754
23,중구,치즈약국,대구광역시 중구 동덕로 99,35.860543,128.6040235
24,중구,청라약국,대구광역시 중구 달성로 71,35.8681063,128.5822329
25,중구,참평화약국,대구광역시 중구 태평로 102 ,35.8744093,128.5979207
26,중구,진약국,대구광역시 중구 달구벌대로 2181 ,35.863796,128.6044029
27,중구,즐거운약국,대구광역시 중구 달구벌대로 2191 ,35.863796,128.6044029
28,중구,좋은약국,대구광역시 중구 명덕로 203,35.8582608,128.5784982
29,중구,조은약국,대구광역시 중구 동성로4길 111 ,35.8654157,128.5994311
30,중구,제현당약국,대구광역시 중구 동덕로30길 104-2 ,35.8665792,128.6116577
31,중구,제일약국,대구광역시 중구 명륜로 140 ,35.8617681,128.5911304
32,중구,제일사랑약국,대구광역시 중구 이천로 237-1,35.8612793,128.5981412
33,중구,제이약국,대구광역시 중구 달구벌대로 2188,35.863796,128.6044029
34,중구,정문약국,대구광역시 중구 동덕로30길 31 ,35.8665792,128.6116577
35,중구,장약국,대구광역시 중구 동성로1길 81 ,35.8671441,128.5936329
36,중구,일신약국,대구광역시 중구 달성로 99 ,35.8681063,128.5822329
37,중구,유일약국,대구광역시 중구 국채보상로 529 ,35.8703485,128.592908
38,중구,위드팜새동산약국,대구광역시 중구 국채보상로 474 ,35.8684573,128.6056251
39,중구,우리약국,대구광역시 중구 동덕로 75 ,35.860543,128.6040235
40,중구,우리들약국,대구광역시 중구 달구벌대로 2126 ,35.8646566,128.59605662076982
41,중구,옵티마소망약국,대구광역시 중구 남산로13길 9 ,35.861439,128.580506
42,중구,올리브약국,대구광역시 중구 달성로 37,35.8681063,128.5822329
43,중구,영남약국,대구광역시 중구 달성로 51 ,35.8681063,128.5822329
44,중구,영광약국,대구광역시 중구 달구벌대로 2155,35.863796,128.6044029
45,중구,열린약국,대구광역시 중구 달성로 54,35.8681063,128.5822329
46,중구,엘디스약국,대구광역시 중구 달구벌대로 2033,35.863796,128.6044029
47,중구,엔젤약국,대구광역시 중구 동성로3길 99 ,35.869776599999994,128.59829495000002
48,중구,애플약국,대구광역시 중구 달구벌대로 2202,35.863796,128.6044029
49,중구,신정약국,대구광역시 중구 국채보상로 533-18 ,35.8703485,128.592908
50,중구,신세명약국,대구광역시 중구 명륜로 68,35.8617681,128.5911304
51,중구,신세계약국,대구광역시 중구 국채보상로 634,35.8703485,128.592908
52,중구,신남약국,대구광역시 중구 달성로 1 ,35.8697638,128.5824525
53,중구,시원약국,대구광역시 중구 남산로17길 109,35.8635683,128.5821901
54,중구,시대약국,대구광역시 중구 남산로6길 4 ,35.8595273,128.586273
55,중구,시내약국,대구광역시 중구 명륜로23길 111 ,35.8625515,128.5953928
56,중구,스마일약국,대구광역시 중구 남산로 48,35.8605083,128.5842266
57,중구,수현약국,대구광역시 중구 동성로 39,35.87041775,128.59533544220557
58,중구,수창약국,대구광역시 중구 북성로 21-1 ,35.8740477,128.5899668
59,중구,송약국,대구광역시 중구 명륜로23길 106,35.8625515,128.5953928
60,중구,솔약국,대구광역시 중구 동덕로 115 ,35.860543,128.6040235
61,중구,손&주약국,대구광역시 중구 달구벌대로 1993 ,35.8672794,128.5865044
62,중구,세종약국,대구광역시 중구 달구벌대로 2232-29 ,35.863796,128.6044029
63,중구,세민약국,대구광역시 중구 달구벌대로 2095,35.86630715,128.59279673908281
64,중구,세명약국,대구광역시 중구 국채보상로 468 ,35.8684573,128.6056251
65,중구,성신약국,대구광역시 중구 동덕로 68,35.860543,128.6040235
66,중구,성산약국,대구광역시 중구 명륜로 100 ,35.8617681,128.5911304
67,중구,서울약국,대구광역시 중구 중앙대로 355-1 ,35.8693403,128.5937501
68,중구,서문약국,대구광역시 중구 큰장로 132 ,35.861157,128.5744059
69,중구,서문시장약국,대구광역시 중구 달성로 53,35.8681063,128.5822329
70,중구,서문로약국,대구광역시 중구 경상감영길 43 ,35.8716711,128.5990236
71,중구,서독약국,대구광역시 중구 국채보상로 553 ,35.8703485,128.592908
72,중구,샘물약국,대구광역시 중구 공평로 16,35.8661636,128.6005842
73,중구,새싹약국,대구광역시 중구 달구벌대로 1955,35.863796,128.6044029
74,중구,새봄약국,대구광역시 중구 달구벌대로 1992,35.863796,128.6044029
75,중구,새명덕약국,대구광역시 중구 명덕로 207 ,35.8582608,128.5784982
76,중구,상호약국,대구광역시 중구 국채보상로 544 ,35.8684573,128.6056251
77,중구,상아약국,대구광역시 중구 달성로 95,35.8681063,128.5822329
78,중구,삼행약국,대구광역시 중구 태평로 287 ,35.8758012,128.5911834
79,중구,삼성약국,대구광역시 중구 국채보상로 536 ,35.8703485,128.592908
80,중구,삼덕약국,대구광역시 중구 동덕로26길 14 ,35.8655857,128.6038757
81,중구,사랑온누리약국,대구광역시 중구 국채보상로 626-1 ,35.8684573,128.6056251
82,중구,사랑약국,대구광역시 중구 중앙대로 360 ,35.8667152,128.593521
83,중구,봄약국,대구광역시 중구 달구벌대로447길 6,35.8638915,128.6098578
84,중구,복음약국,대구광역시 중구 달성로 29 ,35.8734803,128.5826789
85,중구,보현약국,대구광역시 중구 동성로5길 26,35.8673876,128.5977543
86,중구,보성약국,대구광역시 중구 명덕로 63-1 ,35.8582608,128.5784982
87,중구,보배약국,대구광역시 중구 동성로1길 68 ,35.8671441,128.5936329
88,중구,배약국,대구광역시 중구 달구벌대로 2208 ,35.863796,128.6044029
89,중구,밝은미소약국,대구광역시 중구 국채보상로 511 ,35.8703485,128.592908
90,중구,반월용약국,대구광역시 중구 달구벌대로 2149,35.863796,128.6044029
91,중구,반월당중앙약국,대구광역시 중구 중앙대로 366,35.8667152,128.593521
92,중구,반월당자연사랑약국,대구광역시 중구 달구벌대로 2100,35.8650121,128.5954292
93,중구,반월당신세계약국,대구광역시 중구 달구벌대로 2100,35.8650121,128.5954292
94,중구,반월당메트로약국,대구광역시 중구 달구벌대로 2100,35.8650121,128.5954292
95,중구,반월당대구약국,대구광역시 중구 달구벌대로 2100,35.8650121,128.5954292
96,중구,반월당경북약국,대구광역시 중구 달구벌대로 2100,35.8650121,128.5954292
97,중구,바른약국,대구광역시 중구 달구벌대로 2127,35.863796,128.6044029
98,중구,미소약국,대구광역시 중구 중앙대로 411 ,35.8693403,128.5937501
99,중구,미소시티약국,대구광역시 중구 달구벌대로 2051,35.863796,128.6044029
100,중구,문앞약국,대구광역시 중구 동덕로26길 10 ,35.8655857,128.6038757
101,중구,모정약국,대구광역시 중구 국채보상로 716 ,35.8684573,128.6056251
102,중구,명문당약국,대구광역시 중구 동덕로 194 ,35.860543,128.6040235
103,중구,명동약국,대구광역시 중구 큰장로 98-1 ,35.86666,128.5754
104,중구,메트로정약국,대구광역시 중구 달구벌대로 2100,35.8650121,128.5954292
105,중구,메트로약국,대구광역시 중구 달구벌대로 2143 ,35.8672794,128.5865044
106,중구,메디팜 센터약국,대구광역시 중구 중앙대로66길 20,35.862283,128.595088
107,중구,메디칼약국,대구광역시 중구 국채보상로140길 40 ,35.8678393,128.6056247
108,중구,메디약국,대구광역시 중구 중앙대로 359,35.8693403,128.5937501
109,중구,메디김약국,대구광역시 중구 달구벌대로 1999,35.863796,128.6044029
110,중구,맘편한약국,대구광역시 중구 동덕로 91,35.860543,128.6040235
111,중구,맑은약국,대구광역시 중구 국채보상로123길 16,35.8712979,128.5974869
112,중구,맑은미소약국,대구광역시 중구 중앙대로 295,35.8693403,128.5937501
113,중구,만우약국,대구광역시 중구 동성로1길 77 ,35.8671441,128.5936329
114,중구,만나약국,대구광역시 중구 달구벌대로 2163 ,35.863796,128.6044029
115,중구,마루약국,대구광역시 중구 달구벌대로415길 25 ,35.8669263,128.5899981
116,중구,드림온누리약국,대구광역시 중구 달구벌대로 2210,35.863796,128.6044029
117,중구,두산약국,대구광역시 중구 동덕로 127 ,35.860543,128.6040235
118,중구,동진약국,대구광역시 중구 국채보상로149길 55 ,35.8728692,128.6105315
119,중구,동아약국,대구광역시 중구 중앙대로 450-1 ,35.8693403,128.5937501
120,중구,동문 주차장 약국,대구광역시 중구 달구벌대로443길 62,35.8648299,128.6056145
121,중구,동대구약국,대구광역시 중구 국채보상로 734 ,35.8703485,128.592908
122,중구,독일약국,대구광역시 중구 국채보상로 604 ,35.8704668,128.59673893709663
123,중구,더숲약국,대구광역시 중구 공평로10길 18,35.8672111,128.6023715
124,중구,대흥약국,대구광역시 중구 동덕로 119 ,35.860543,128.6040235
125,중구,대학약국,대구광역시 중구 달성로 26 ,35.8681063,128.5822329
126,중구,대학당약국,대구광역시 중구 동덕로30길 31 ,35.8665792,128.6116577
127,중구,대하약국,대구광역시 중구 중앙대로 447-1 ,35.8693403,128.5937501
128,중구,대남약국,대구광역시 중구 중앙대로 297 ,35.8693403,128.5937501
129,중구,대구우리안약국,대구광역시 중구 국채보상로 648 ,35.8684573,128.6056251
130,중구,대구약국,대구광역시 중구 달구벌대로 2179,35.863796,128.6044029
131,중구,다은약국,대구광역시 중구 명덕로 67,35.8582608,128.5784982
132,중구,다온약국,대구광역시 중구 달구벌대로 2167,35.863796,128.6044029
133,중구,다사랑약국,대구광역시 중구 달구벌대로 1988-3 ,35.863796,128.6044029
134,중구,늘푸른온누리약국,대구광역시 중구 명덕로 59 ,35.8582608,128.5784982
135,중구,눈사랑 약국,대구광역시 중구 동덕로 106-4 ,35.860543,128.6040235
136,중구,남산약국,대구광역시 중구 달구벌대로 2021,35.863796,128.6044029
137,중구,나사렛약국,대구광역시 중구 국채보상로 476 ,35.8684573,128.6056251
138,중구,나루약국,대구광역시 중구 국채보상로 457-1,35.8703485,128.592908
139,중구,나라약국,대구광역시 중구 국채보상로 630,35.8684573,128.6056251
140,중구,그린약국,대구광역시 중구 국채보상로 538 ,35.8703485,128.592908
141,중구,광명약국,대구광역시 중구 큰장로 74 ,35.86666,128.5754
142,중구,공평약국,대구광역시 중구 동성로6길 77 ,35.868404299999995,128.59960070697957
143,중구,고운빛온누리약국,대구광역시 중구 동덕로 141 ,35.860543,128.6040235
144,중구,경북제일약국,대구광역시 중구 동덕로30길 35 ,35.8665792,128.6116577
145,중구,경북온누리약국,대구광역시 중구 동덕로30길 45 ,35.8665792,128.6116577
146,중구,경대약국,대구광역시 중구 동덕로30길 37-1 ,35.8665792,128.6116577
147,중구,건강한약국,대구광역시 중구 달구벌대로 2120 ,35.863796,128.6044029
148,중구,갤러리약국,대구광역시 중구 중앙대로 309,35.8693403,128.5937501
149,중구,228약국,대구광역시 중구 동성로2길 95,35.87015465,128.59686578563526
150,수성구,보령약국,대구광역시 수성구 수성로 375-1 ,35.8598073,128.6141271
151,수성구,아나약국,대구광역시 수성구 용학로 325,35.8238747,128.6215693
152,수성구,수성약국,대구광역시 수성구 수성로 192 ,35.8598073,128.6141271
153,수성구,상동약국,대구광역시 수성구 상화로 38-1 ,35.8356293,128.6149401
154,수성구,시약국,대구광역시 수성구 달구벌대로 2540 ,35.8501654,128.6662139
155,수성구,대왕약국,대구광역시 수성구 들안로64길 23 ,35.8587227,128.6191354
156,수성구,대자연약국,대구광역시 수성구 파동로 120 ,35.8169066,128.6138199
157,수성구,수정약국,대구광역시 수성구 들안로 376 ,35.8639697,128.6180897
158,수성구,성모약국,대구광역시 수성구 수성로 298,35.8598073,128.6141271
159,수성구,중동약국,대구광역시 수성구 청수로1길 68,35.8429735,128.6087103
160,수성구,청심약국,대구광역시 수성구 수성로41길 12 ,35.8445997,128.6108402
161,수성구,서광약국,대구광역시 수성구 범어로 9 ,35.85064225,128.63754054444053
162,수성구,대한약국,대구광역시 수성구 범안로 81 ,35.818645000000004,128.64675391272726
163,수성구,소망약국,대구광역시 수성구 동대구로 12,35.8497578,128.62597157611694
164,수성구,메디팜삼성약국,대구광역시 수성구 명덕로 377,35.8544319,128.6157626
165,수성구,필약국,대구광역시 수성구 달구벌대로 3117 ,35.8501654,128.6662139
166,수성구,유명약국,대구광역시 수성구 신매로 84 ,35.8299326,128.7060967
167,수성구,우성약국,대구광역시 수성구 수성로 244 ,35.8598073,128.6141271
168,수성구,홍조당약국,대구광역시 수성구 시지로 55,35.8410499,128.694717
169,수성구,세왕약국,대구광역시 수성구 명덕로 382 ,35.8544319,128.6157626
170,수성구,지영약국,대구광역시 수성구 범어로 62 ,35.85490005,128.63570672067087
171,수성구,지산경북약국,대구광역시 수성구 용학로 208 ,35.8238747,128.6215693
172,수성구,열린약국,대구광역시 수성구 지범로 113 ,35.8224283,128.6376842
173,수성구,정민약국,대구광역시 수성구 지범로 181,35.8224283,128.6376842
174,수성구,대원약국,대구광역시 수성구 달구벌대로 3229 ,35.8501654,128.6662139
175,수성구,리빙약국,대구광역시 수성구 지범로 188 ,35.8224283,128.6376842
176,수성구,그린약국,대구광역시 수성구 지범로 103 ,35.81978485,128.6425084836742
177,수성구,초록숲약국,대구광역시 수성구 지범로 252 ,35.8224283,128.6376842
178,수성구,파동약국,대구광역시 수성구 파동로 250 ,35.8169066,128.6138199
179,수성구,늘푸른약국,대구광역시 수성구 명덕로 368 ,35.8544319,128.6157626
180,수성구,성지약국,대구광역시 수성구 달구벌대로 2288 ,35.8501654,128.6662139
181,수성구,동방약국,대구광역시 수성구 용학로 228 ,35.8238747,128.6215693
182,수성구,미진약국,대구광역시 수성구 달구벌대로 2401 ,35.8501654,128.6662139
183,수성구,남명마음약국,대구광역시 수성구 상화로 39 ,35.8356293,128.6149401
184,수성구,스마일약국,대구광역시 수성구 달구벌대로 2297 ,35.8501654,128.6662139
185,수성구,늘사랑약국,대구광역시 수성구 달구벌대로 2295 ,35.8501654,128.6662139
186,수성구,신종합약국,대구광역시 수성구 달구벌대로 2514 ,35.85850235,128.6375782771352
187,수성구,한누리약국,대구광역시 수성구 지범로 174 ,35.8224283,128.6376842
188,수성구,차약국,대구광역시 수성구 동원로 100 ,35.8686084,128.6414015091077
189,수성구,인제약국,대구광역시 수성구 청수로 27-5 ,35.840027,128.6213756
190,수성구,오성온누리약국,대구광역시 수성구 용학로 174 ,35.8238747,128.6215693
191,수성구,진약국,대구광역시 수성구 상화로 125 ,35.8356293,128.6149401
192,수성구,맘&키즈약국,대구광역시 수성구 수성로 202 ,35.8598073,128.6141271
193,수성구,석약국,대구광역시 수성구 동대구로55길 5-6 ,35.8552981,128.6246372
194,수성구,장수약국,대구광역시 수성구 달구벌대로 3205 ,35.8501654,128.6662139
195,수성구,강남약국,대구광역시 수성구 수성로 412,35.861787,128.6162016
196,수성구,모아약국,대구광역시 수성구 지범로 181,35.8224283,128.6376842
197,수성구,한마음약국,대구광역시 수성구 명덕로 368,35.8544319,128.6157626
198,수성구,메디빌약국,대구광역시 수성구 달구벌대로 3204 ,35.8501654,128.6662139
199,수성구,온푸른약국,대구광역시 수성구 화랑로 98 ,35.8763449,128.6540857
200,수성구,태영약국,대구광역시 수성구 화랑로 50 ,35.8763449,128.6540857
201,수성구,그랜드약국,대구광역시 수성구 달구벌대로 2398 ,35.8501654,128.6662139
202,수성구,해맑은약국,대구광역시 수성구 명덕로 385 ,35.8544319,128.6157626
203,수성구,정인약국,대구광역시 수성구 달구벌대로 3177 ,35.8501654,128.6662139
204,수성구,메디칼약국,대구광역시 수성구 동대구로 330,35.859716750000004,128.62739390000002
205,수성구,합동약국,대구광역시 수성구 청수로4길 1 ,35.8389152,128.6099274
206,수성구,드림약국,대구광역시 수성구 달구벌대로 2395 ,35.8501654,128.6662139
207,수성구,새삼성약국,대구광역시 수성구 범어로 113 ,35.8568902,128.6358244
208,수성구,유정온누리약국,대구광역시 수성구 청수로 200 ,35.8389754,128.6297627
209,수성구,사과나무약국,대구광역시 수성구 교학로11길 46,35.84972525,128.65369965142574
210,수성구,유빈약국,대구광역시 수성구 지범로 204 ,35.8224283,128.6376842
211,수성구,안심약국,대구광역시 수성구 달구벌대로 2498 ,35.858456399999994,128.63590557489687
212,수성구,대우메디슨약국,대구광역시 수성구 상화로 138 ,35.8356293,128.6149401
213,수성구,동아약국,대구광역시 수성구 지범로 59 ,35.8224283,128.6376842
214,수성구,솔약국,대구광역시 수성구 달구벌대로 2365 ,35.8501654,128.6662139
215,수성구,영광약국,대구광역시 수성구 달구벌대로 2296 ,35.8501654,128.6662139
216,수성구,플러스온누리약국,대구광역시 수성구 달구벌대로 2319 ,35.8501654,128.6662139
217,수성구,담티약국,대구광역시 수성구 달구벌대로 2670 ,35.854710600000004,128.6533220711994
218,수성구,사랑의약국,대구광역시 수성구 무열로 5 ,35.87145,128.64825
219,수성구,광림약국,대구광역시 수성구 범어로 180 ,35.8568902,128.6358244
220,수성구,건강한약국,대구광역시 수성구 달구벌대로 3209 ,35.8501654,128.6662139
221,수성구,새대종약국,대구광역시 수성구 지범로 105 ,35.8224283,128.6376842
222,수성구,가까운약국,대구광역시 수성구 달구벌대로 2346-2 ,35.8501654,128.6662139
223,수성구,범어삼성약국,대구광역시 수성구 동대구로 300,35.856926400000006,128.62678062420636
224,수성구,튼튼약국,대구광역시 수성구 청수로 213,35.839943649999995,128.6298243705406
225,수성구,시지제일약국,대구광역시 수성구 달구벌대로 3245,35.8501654,128.6662139
226,수성구,한빛약국,대구광역시 수성구 달구벌대로 2435,35.85986865,128.62842412230123
227,수성구,황금약국,대구광역시 수성구 청수로35길 135 ,35.8425522,128.63436585
228,수성구,새봄약국,대구광역시 수성구 달구벌대로 2512 ,35.8584582,128.6373848427986
229,수성구,편한약국,대구광역시 수성구 동대구로 337,35.8419697,128.6245365
230,수성구,이화약국,대구광역시 수성구 동대구로 11 ,35.831399399999995,128.6227896139403
231,수성구,다정약국,대구광역시 수성구 달구벌대로 3218 ,35.8501654,128.6662139
232,수성구,소망약국,대구광역시 수성구 동대구로 12 ,35.8497578,128.62597157611694
233,수성구,샘물약국,대구광역시 수성구 국채보상로 830,35.8661571,128.639158
234,수성구,나을약국,대구광역시 수성구 달구벌대로 2580 ,35.8585803,128.64494463429543
235,수성구,지산동산약국,대구광역시 수성구 용학로 212,35.8238747,128.6215693
236,수성구,사랑온누리약국,대구광역시 수성구 욱수천로 133 ,35.8394516,128.714338
237,수성구,진온누리약국,대구광역시 수성구 지범로 107 ,35.8224283,128.6376842
238,수성구,한사랑약국,대구광역시 수성구 청호로 496 ,35.85838715,128.64613786203432
239,수성구,맑은샘약국,대구광역시 수성구 청수로 186 ,35.8387438,128.628441
240,수성구,수성현약국,대구광역시 수성구 명덕로 432,35.8544319,128.6157626
241,수성구,늘 건강한 약국,대구광역시 수성구 용학로 204 ,35.8238747,128.6215693
242,수성구,시지연합약국,대구광역시 수성구 달구벌대로 3210 ,35.8501654,128.6662139
243,수성구,남광약국,대구광역시 수성구 달구벌대로 3169 ,35.8501654,128.6662139
244,수성구,누리약국,대구광역시 수성구 명덕로 424 ,35.8544319,128.6157626
245,수성구,심야약국,대구광역시 수성구 희망로 175,35.8462909,128.6229939
246,수성구,아주약국,대구광역시 수성구 지범로 182 ,35.8224283,128.6376842
247,수성구,지산플러스약국,대구광역시 수성구 용학로 277,35.8238747,128.6215693
248,수성구,참약국,대구광역시 수성구 화랑로 66 ,35.8763449,128.6540857
249,수성구,시지우리약국,대구광역시 수성구 고산로 50,35.83554,128.70414
250,수성구,일등약국,대구광역시 수성구 들안로 274 ,35.8639697,128.6180897
251,수성구,중동제일약국,대구광역시 수성구 청수로 23 ,35.840027,128.6213756
252,수성구,정동약국,대구광역시 수성구 청수로 213,35.839943649999995,128.6298243705406
253,수성구,하나약국,대구광역시 수성구 달구벌대로 2570,35.85842145,128.64412215333573
254,수성구,메디팜프라자약국,대구광역시 수성구 달구벌대로 2598,35.8582294,128.64661529358324
255,수성구,팜플러스약국,대구광역시 수성구 동대구로 95 ,35.837896,128.62268196267547
256,수성구,봄약국,대구광역시 수성구 동대구로 311,35.8594722,128.6261407
257,수성구,참사랑약국,대구광역시 수성구 들안로 262 ,35.8639697,128.6180897
258,수성구,성산약국,대구광역시 수성구 청수로 188-1,35.838736499999996,128.62873132203333
259,수성구,뉴덕산약국,대구광역시 수성구 명덕로 425 ,35.8544319,128.6157626
260,수성구,해바라기약국,대구광역시 수성구 청수로 156,35.840027,128.6213756
261,수성구,라엘약국,대구광역시 수성구 동대구로 312 ,35.858200249999996,128.6268702220238
262,수성구,수성우리약국,대구광역시 수성구 화랑로 76 ,35.8763449,128.6540857
263,수성구,제일약국,대구광역시 수성구 달구벌대로 3121 ,35.8501654,128.6662139
264,수성구,고산연합약국,대구광역시 수성구 달구벌대로 3099 ,35.8501654,128.6662139
265,수성구,새국민약국,대구광역시 수성구 화랑로 68 ,35.8763449,128.6540857
266,수성구,정성약국,대구광역시 수성구 달구벌대로 3224 ,35.8501654,128.6662139
267,수성구,황금효약국,대구광역시 수성구 동대구로29길 28 ,35.8423214,128.6231122
268,수성구,다정온누리약국,대구광역시 수성구 달구벌대로 2280 ,35.8501654,128.6662139
269,수성구,다나약국,대구광역시 수성구 달구벌대로 2333 ,35.8501654,128.6662139
270,수성구,메디팜 샘결약국,대구광역시 수성구 지범로 190 ,35.8224283,128.6376842
271,수성구,수성굿모닝약국,대구광역시 수성구 범어천로 186,35.8501834,128.6233552
272,수성구,파동사랑약국,대구광역시 수성구 파동로 108 ,35.8169066,128.6138199
273,수성구,메타약국,대구광역시 수성구 달구벌대로 2421,35.8594571,128.62760869554418
274,수성구,미소온누리약국,대구광역시 수성구 지범로 188 ,35.8224283,128.6376842
275,수성구,센타약국,대구광역시 수성구 화랑로 122,35.8763449,128.6540857
276,수성구,성모약국,대구광역시 수성구 수성로 298 ,35.8598073,128.6141271
277,수성구,요한약국,대구광역시 수성구 달구벌대로 3294,35.8364668,128.71593408828804
278,수성구,성모후문약국,대구광역시 수성구 고산로 104-4 ,35.83554,128.70414
279,수성구,시지광장약국,대구광역시 수성구 달구벌대로 3196 ,35.8501654,128.6662139
280,수성구,연합약국,대구광역시 수성구 달구벌대로 2372,35.8501654,128.6662139
281,수성구,지산제일약국,대구광역시 수성구 지범로 183 ,35.8224283,128.6376842
282,수성구,맘약국,대구광역시 수성구 달구벌대로 3188 ,35.8501654,128.6662139
283,수성구,로사약국,대구광역시 수성구 동대구로 397,35.8419697,128.6245365
284,수성구,보배약국,대구광역시 수성구 동대구로 203 ,35.8419697,128.6245365
285,수성구,범어약국,대구광역시 수성구 달구벌대로 2504 ,35.858515,128.63652935006212
286,수성구,시지프라자약국,대구광역시 수성구 달구벌대로 3207 ,35.8501654,128.6662139
287,수성구,수성솔약국,대구광역시 수성구 명덕로 455,35.8544319,128.6157626
288,수성구,동창약국,대구광역시 수성구 수성로 227 ,35.8598073,128.6141271
289,수성구,레몬약국,대구광역시 수성구 수성로 197,35.8431278,128.6121958
290,수성구,만촌늘푸른약국,대구광역시 수성구 화랑로 56,35.8763449,128.6540857
291,수성구,한성약국,대구광역시 수성구 동대구로 329,35.8419697,128.6245365
292,수성구,광명약국,대구광역시 수성구 들안로 395-1,35.8639697,128.6180897
293,수성구,아크로약국,대구광역시 수성구 달구벌대로 2570,35.85842145,128.64412215333573
294,수성구,NOON약국,대구광역시 수성구 달구벌대로 2397,35.8501654,128.6662139
295,수성구,행복한약국,대구광역시 수성구 청수로 235,35.842050150000006,128.63393943610333
296,수성구,팔공약국,대구광역시 수성구 지범로 161,35.8224283,128.6376842
297,수성구,도움약국,대구광역시 수성구 청수로 15,35.840027,128.6213756
298,수성구,지산목련약국,대구광역시 수성구 용학로30길 115,35.8220899,128.6273911
299,수성구,한영약국,대구광역시 수성구 청수로 133,35.840027,128.6213756
300,수성구,푸른약국,대구광역시 수성구 달구벌대로 2583,35.8592526,128.6453128
301,수성구,새안심약국,대구광역시 수성구 청수로 97 ,35.840027,128.6213756
302,수성구,사랑365약국,대구광역시 수성구 달구벌대로 3316 ,35.8501654,128.6662139
303,수성구,킴스약국,대구광역시 수성구 동대구로 278,35.8551702,128.62596529642425
304,수성구,한결약국,대구광역시 수성구 명덕로 406,35.8544319,128.6157626
305,수성구,우송약국,대구광역시 수성구 달구벌대로 2420 ,35.858356,128.627284
306,수성구,만촌데일리약국,대구광역시 수성구 동원로 136,35.869173,128.6402939
307,수성구,애니약국,대구광역시 수성구 달구벌대로 2491,35.8501654,128.6662139
308,수성구,범어현약국,대구광역시 수성구 청호로 438,35.855539,128.64138477739817
309,수성구,행복이가득한약국,대구광역시 수성구 국채보상로 1032,35.8661571,128.639158
310,수성구,시지강남약국,대구광역시 수성구 알파시티2로 23,35.8399661,128.6924262
311,수성구,두배약국,대구광역시 수성구 수성로 329 ,35.8598073,128.6141271
312,수성구,시안약국,대구광역시 수성구 시지로3길 66-10 ,35.8410006,128.6952293
313,수성구,바른약국,대구광역시 수성구 달구벌대로 3083,35.8501654,128.6662139
314,수성구,수성중앙약국,대구광역시 수성구 지범로 202,35.8180655,128.6446289
315,수성구,동인약국,대구광역시 수성구 수성로 268,35.8598073,128.6141271
316,수성구,다온약국,대구광역시 수성구 수성로 206,35.8598073,128.6141271
317,수성구,행복한용지약국,대구광역시 수성구 범안로 62 ,35.8263234,128.663665
318,수성구,굿모닝약국,대구광역시 수성구 명덕로 368 ,35.8544319,128.6157626
319,수성구,대구종합약국,대구광역시 수성구 수성로 215 ,35.8598073,128.6141271
320,수성구,고운약국,대구광역시 수성구 명덕로 441 ,35.8544319,128.6157626
321,수성구,토마토온누리약국,대구광역시 수성구 지산로 71 ,35.8274038,128.633894
322,수성구,수성제일약국,대구광역시 수성구 수성로 105 ,35.830333949999996,128.61025680864185
323,수성구,정성온누리약국,대구광역시 수성구 달구벌대로 2492,35.85843615,128.63517822719274
324,수성구,자연약국,대구광역시 수성구 지범로40길 6,35.8194236,128.6413341
325,수성구,보윤약국,대구광역시 수성구 범안로 70,35.8263234,128.663665
326,수성구,세계약국,대구광역시 수성구 달구벌대로 2331,35.8501654,128.6662139
327,수성구,약손약국,대구광역시 수성구 교학로 12 ,35.8473057,128.6496641
328,수성구,벨약국,대구광역시 수성구 동대구로 111,35.8401782,128.6235296
